"text"|"favorited"|"favoriteCount"|"replyToSN"|"created"|"truncated"|"replyToSID"|"id"|"replyToUID"|"statusSource"|"screenName"|"retweetCount"|"isRetweet"|"retweeted"|"longitude"|"latitude"
"RT @eloiseemily: Imagine how good this country would be if The Greens had more influence and power! Caroline Lucas is such an icon #itvdeba…"|FALSE|0|NA|2017-05-20 23:59:38|FALSE|NA|"866081009820991488"|NA|"<a href=\"http://www.twitter.com\" rel=\"nofollow\">Twitter for Windows</a>"|"weealanb"|229|TRUE|FALSE|NA|NA
"RT @JerryLonsdale1: I agree with Tim, shame he is a lone voice speaking for 16 million plus of us, #LeadersDebate #LibDems"|FALSE|1|NA|2017-05-20 23:55:04|FALSE|NA|"866079858912264192"|NA|"<a href=\"http://www.hootsuite.com\" rel=\"nofollow\">Hootsuite</a>"|"lesbonner"|0|FALSE|FALSE|NA|NA
"RT @MoneySavingExp: Martin Lewis shares some #MoneySaving reasons why you should #RegisterToVote by Mon 22 May https://t.co/hlHetzwxyt #Lea…"|FALSE|0|NA|2017-05-20 23:50:03|FALSE|NA|"866078597689348096"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"hassanzerrouk"|47|TRUE|FALSE|NA|NA
"RT @Jamin2g: They're literally laughing at him.  #LeadersDebate #ITVdebate #GE2017 https://t.co/IgyUSoqv4h"|FALSE|0|NA|2017-05-20 23:48:32|FALSE|NA|"866078217182040064"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"cYJb6vJ90p5jqJO"|1519|TRUE|FALSE|NA|NA
"RT @BBCScotlandNews: Tomorrow the BBC Scottish #LeadersDebate with @DavidCoburnUKip @kezdugdale @NicolaSturgeon @patrickharvie @RuthDavidso…"|FALSE|0|NA|2017-05-20 23:47:19|FALSE|NA|"866077911371177985"|NA|"<a href=\"http://www.twitter.com\" rel=\"nofollow\">Twitter for Windows</a>"|"carmcd79"|134|TRUE|FALSE|NA|NA
"RT @BBCScotlandNews: On Sunday @NicolaSturgeon @patrickharvie @RuthDavidsonMSP @willie_rennie @DavidCoburnUKip @kezdugdale join BBC One Sco…"|FALSE|0|NA|2017-05-20 23:43:05|FALSE|NA|"866076845778907138"|NA|"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>"|"killhopelaw"|39|TRUE|FALSE|NA|NA
"RT @BBCScotlandNews: Tomorrow the BBC Scottish #LeadersDebate with @DavidCoburnUKip @kezdugdale @NicolaSturgeon @patrickharvie @RuthDavidso…"|FALSE|0|NA|2017-05-20 23:38:54|FALSE|NA|"866075792098373632"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"trickytroggle1"|134|TRUE|FALSE|NA|NA
"RT @MoneySavingExp: Martin Lewis shares some #MoneySaving reasons why you should #RegisterToVote by Mon 22 May https://t.co/hlHetzwxyt #Lea…"|FALSE|0|NA|2017-05-20 23:36:18|FALSE|NA|"866075137405313025"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"andrewradmore"|47|TRUE|FALSE|NA|NA
"RT @champagne_lefty: #LeadersDebate Paul Nuttall proving conclusively that he has the intellectual depth of Homer.....Simpson...<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>"|FALSE|0|NA|2017-05-20 23:35:40|FALSE|NA|"866074978172764167"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"nadkinjad"|24|TRUE|FALSE|NA|NA
"RT @Jamin2g: They're literally laughing at him.  #LeadersDebate #ITVdebate #GE2017 https://t.co/IgyUSoqv4h"|FALSE|0|NA|2017-05-20 23:35:12|FALSE|NA|"866074860707033089"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"nadkinjad"|1519|TRUE|FALSE|NA|NA
"RT @BBCScotlandNews: On Sunday @NicolaSturgeon @patrickharvie @RuthDavidsonMSP @willie_rennie @DavidCoburnUKip @kezdugdale join BBC One Sco…"|FALSE|0|NA|2017-05-20 23:32:02|FALSE|NA|"866074063730507777"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"KateCushing2"|39|TRUE|FALSE|NA|NA
"RT @MoneySavingExp: Martin Lewis shares some #MoneySaving reasons why you should #RegisterToVote by Mon 22 May https://t.co/hlHetzwxyt #Lea…"|FALSE|0|NA|2017-05-20 23:17:44|FALSE|NA|"866070464371752960"|NA|"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>"|"blotie75"|47|TRUE|FALSE|NA|NA
"RT @BBCScotlandNews: Tomorrow the BBC Scottish #LeadersDebate with @DavidCoburnUKip @kezdugdale @NicolaSturgeon @patrickharvie @RuthDavidso…"|FALSE|0|NA|2017-05-20 23:09:58|FALSE|NA|"866068512091119617"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"Jinkx_Psycho"|134|TRUE|FALSE|NA|NA
"RT @BBCScotlandNews: Tomorrow the BBC Scottish #LeadersDebate with @DavidCoburnUKip @kezdugdale @NicolaSturgeon @patrickharvie @RuthDavidso…"|FALSE|0|NA|2017-05-20 23:05:07|FALSE|NA|"866067291217199104"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"LaurenMaclean65"|134|TRUE|FALSE|NA|NA
"RT @BBCScotlandNews: Tomorrow the BBC Scottish #LeadersDebate with @DavidCoburnUKip @kezdugdale @NicolaSturgeon @patrickharvie @RuthDavidso…"|FALSE|0|NA|2017-05-20 22:59:30|FALSE|NA|"866065879263563777"|NA|"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>"|"lisacameronsnp1"|134|TRUE|FALSE|NA|NA
"RT @GlouthGraham: #ITVDebate #LeadersDebate post manifesto poll. Who will you vote for in #ge2017. Please retweet for larger sample."|FALSE|0|NA|2017-05-20 22:52:34|FALSE|NA|"866064132063338496"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"monicammolloy"|880|TRUE|FALSE|NA|NA
"RT @Jamin2g: They're literally laughing at him.  #LeadersDebate #ITVdebate #GE2017 https://t.co/IgyUSoqv4h"|FALSE|0|NA|2017-05-20 22:49:28|FALSE|NA|"866063353155911680"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"wendymckissack"|1519|TRUE|FALSE|NA|NA
"RT @BBCScotlandNews: Tomorrow the BBC Scottish #LeadersDebate with @DavidCoburnUKip @kezdugdale @NicolaSturgeon @patrickharvie @RuthDavidso…"|FALSE|0|NA|2017-05-20 22:48:13|FALSE|NA|"866063035659669504"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"j_swizzlesticks"|134|TRUE|FALSE|NA|NA
"RT @MoneySavingExp: Martin Lewis shares some #MoneySaving reasons why you should #RegisterToVote by Mon 22 May https://t.co/hlHetzwxyt #Lea…"|FALSE|0|NA|2017-05-20 22:44:01|FALSE|NA|"866061980410531840"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"XtinaRotella"|47|TRUE|FALSE|NA|NA
"RT @WhyToVoteGreen: Tonight, @CarolineLucas &amp; @Jon_Bartley have shown what a confident opposition armed with good ideas really looks like #…"|FALSE|0|NA|2017-05-20 22:39:56|FALSE|NA|"866060952961155073"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"lizvanner"|43|TRUE|FALSE|NA|NA
"RT @eloiseemily: Imagine how good this country would be if The Greens had more influence and power! Caroline Lucas is such an icon #itvdeba…"|FALSE|0|NA|2017-05-20 22:29:09|FALSE|NA|"866058240148111360"|NA|"<a href=\"http://www.twitter.com\" rel=\"nofollow\">Twitter for Windows Phone</a>"|"SpotDoggedy"|229|TRUE|FALSE|NA|NA
"RT @nbrez: Bollix on \"ring fenced \" mental health budgets #endskenny. That chestnut been rubbed in our faces for years now . #leadersdebate"|FALSE|0|NA|2017-05-20 22:26:14|FALSE|NA|"866057503481745410"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"cWU47OQasudOao4"|91|TRUE|FALSE|NA|NA
"RT @eloiseemily: Imagine how good this country would be if The Greens had more influence and power! Caroline Lucas is such an icon #itvdeba…"|FALSE|0|NA|2017-05-20 22:19:19|FALSE|NA|"866055763587936257"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"roundclapton"|229|TRUE|FALSE|NA|NA
"RT @Greekboy8: As I listen to this CRUEL &amp; Nasty #ToryManifesto from @theresa_may I see this gentleman's view #Bbcdp #LeadersDebate https:/…"|FALSE|0|NA|2017-05-20 22:18:36|FALSE|NA|"866055584516329472"|NA|"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>"|"Simmocabs"|143|TRUE|FALSE|NA|NA
"RT @eloiseemily: Imagine how good this country would be if The Greens had more influence and power! Caroline Lucas is such an icon #itvdeba…"|FALSE|0|NA|2017-05-20 22:18:34|FALSE|NA|"866055575796240384"|NA|"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>"|"ChristineMilne"|229|TRUE|FALSE|NA|NA
"RT @eloiseemily: Imagine how good this country would be if The Greens had more influence and power! Caroline Lucas is such an icon #itvdeba…"|FALSE|0|NA|2017-05-20 22:16:49|FALSE|NA|"866055133641232386"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"Anothergreen"|229|TRUE|FALSE|NA|NA
"RT @londontochi: Having flashbacks to 2015 when I longed to be able to vote for #sturgeon in True Blue Chichester #ITVDebate #LeadersDebate"|FALSE|0|NA|2017-05-20 22:14:42|FALSE|NA|"866054604882161666"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"eliseytr415"|1|TRUE|FALSE|NA|NA
"RT @paulwhite03: Leanne Wood has the biggest ears I have ever seen  #ITVDebate #LeadersDebate"|FALSE|0|NA|2017-05-20 22:12:38|FALSE|NA|"866054081038700545"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"mazhot2mvy"|2|TRUE|FALSE|NA|NA
"RT @MoneySavingExp: Martin Lewis shares some #MoneySaving reasons why you should #RegisterToVote by Mon 22 May https://t.co/hlHetzwxyt #Lea…"|FALSE|0|NA|2017-05-20 22:07:11|FALSE|NA|"866052712047267840"|NA|"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>"|"Debswatkinyoung"|47|TRUE|FALSE|NA|NA
"RT @BBCScotlandNews: Live from Edinburgh, the party leaders join BBC Scotland's debate tomorrow #GE2017 #LeadersDebate https://t.co/J2c1zCA…"|FALSE|0|NA|2017-05-20 22:03:54|FALSE|NA|"866051883416395779"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"Nippy_Scotland"|10|TRUE|FALSE|NA|NA
"RT @GlouthGraham: #ITVDebate #LeadersDebate post manifesto poll. Who will you vote for in #ge2017. Please retweet for larger sample."|FALSE|0|NA|2017-05-20 22:01:53|FALSE|NA|"866051376606048256"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"RoseSugarr"|880|TRUE|FALSE|NA|NA
"RT @BBCScotlandNews: Live from Edinburgh, the party leaders join BBC Scotland's debate tomorrow #GE2017 #LeadersDebate https://t.co/J2c1zCA…"|FALSE|0|NA|2017-05-20 22:01:45|FALSE|NA|"866051344846774273"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"AnnieWellsMSP"|10|TRUE|FALSE|NA|NA
"RT @BBCScotlandNews: Tomorrow the BBC Scottish #LeadersDebate with @DavidCoburnUKip @kezdugdale @NicolaSturgeon @patrickharvie @RuthDavidso…"|FALSE|0|NA|2017-05-20 22:01:24|FALSE|NA|"866051257903067136"|NA|"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>"|"DonnaV20"|134|TRUE|FALSE|NA|NA
"RT @GlouthGraham: #ITVDebate #LeadersDebate post manifesto poll. Who will you vote for in #ge2017. Please retweet for larger sample."|FALSE|0|NA|2017-05-20 22:01:00|FALSE|NA|"866051157004824576"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"Wekeepitsimplee"|880|TRUE|FALSE|NA|NA
"RT @MoneySavingExp: Martin Lewis shares some #MoneySaving reasons why you should #RegisterToVote by Mon 22 May https://t.co/hlHetzwxyt #Lea…"|FALSE|0|NA|2017-05-20 22:00:55|FALSE|NA|"866051135584563200"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"thekuuntelija"|47|TRUE|FALSE|NA|NA
"RT @BBCScotlandNews: Tomorrow the BBC Scottish #LeadersDebate with @DavidCoburnUKip @kezdugdale @NicolaSturgeon @patrickharvie @RuthDavidso…"|FALSE|0|NA|2017-05-20 21:57:13|FALSE|NA|"866050203463426058"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"tradougcions"|134|TRUE|FALSE|NA|NA
"RT @BBCScotlandNews: Tomorrow the BBC Scottish #LeadersDebate with @DavidCoburnUKip @kezdugdale @NicolaSturgeon @patrickharvie @RuthDavidso…"|FALSE|0|NA|2017-05-20 21:56:02|FALSE|NA|"866049904828977152"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"Loreburne"|134|TRUE|FALSE|NA|NA
"RT @T_Socialist: Labour up and the Tories down. If Labour lose by a couple of points, they'll despair at the missed opportunity of #Leaders…"|FALSE|0|NA|2017-05-20 21:54:12|FALSE|NA|"866049445644951553"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"clan_macdonald"|1|TRUE|FALSE|NA|NA
"RT @Muqadaam: Which political party manifesto do you trust is fair for everyone? Please RT for best results.   #ItvDebate  #WhyVote #Leader…"|FALSE|0|NA|2017-05-20 21:53:46|FALSE|NA|"866049335078899713"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"Darren86W"|202|TRUE|FALSE|NA|NA
"RT @Muqadaam: Which political party manifesto do you trust is fair for everyone? Please RT for best results.   #ItvDebate  #WhyVote #Leader…"|FALSE|0|NA|2017-05-20 21:52:58|FALSE|NA|"866049135073472512"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"JbspurRobert"|202|TRUE|FALSE|NA|NA
"RT @MGoldschlager: The Masterdebater.  https://t.co/XJE2AqkawH #ausvotes #leadersdebate"|FALSE|0|NA|2017-05-20 21:52:43|FALSE|NA|"866049071349288960"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"Altraider"|72|TRUE|FALSE|NA|NA
"RT @BBCScotlandNews: Tomorrow the BBC Scottish #LeadersDebate with @DavidCoburnUKip @kezdugdale @NicolaSturgeon @patrickharvie @RuthDavidso…"|FALSE|0|NA|2017-05-20 21:51:07|FALSE|NA|"866048669954527233"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"hanton31"|134|TRUE|FALSE|NA|NA
"Labour up and the Tories down. If Labour lose by a couple of points, they'll despair at the missed opportunity of #LeadersDebate"|FALSE|5|NA|2017-05-20 21:44:45|FALSE|NA|"866047064467279877"|NA|"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>"|"T_Socialist"|1|FALSE|FALSE|NA|NA
"Why on earth didn't the ones we really wanted to see not turn up at the #LeadersDebate? Absolutely ridiculous! Are they totally that weak?"|FALSE|0|NA|2017-05-20 21:44:24|FALSE|NA|"866046977104121861"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"thecraftyscribe"|0|FALSE|FALSE|NA|NA
"RT @BBCScotlandNews: On Sunday @NicolaSturgeon @patrickharvie @RuthDavidsonMSP @willie_rennie @DavidCoburnUKip @kezdugdale join BBC One Sco…"|FALSE|0|NA|2017-05-20 21:42:39|FALSE|NA|"866046538249797632"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"karma1314"|39|TRUE|FALSE|NA|NA
"RT @Muqadaam: Which political party manifesto do you trust is fair for everyone? Please RT for best results.   #ItvDebate  #WhyVote #Leader…"|FALSE|0|NA|2017-05-20 21:39:37|FALSE|NA|"866045773972111360"|NA|"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>"|"fbreckels"|202|TRUE|FALSE|NA|NA
"RT @MoneySavingExp: Martin Lewis shares some #MoneySaving reasons why you should #RegisterToVote by Mon 22 May https://t.co/hlHetzwxyt #Lea…"|FALSE|0|NA|2017-05-20 21:39:12|FALSE|NA|"866045668300902401"|NA|"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>"|"laurabrookes75"|47|TRUE|FALSE|NA|NA
"RT @ciwf: Party leaders neglected to speak about farm animal welfare in the #LeadersDebate, so we staged our own &gt;&gt; https://t.co/ebLsmDqXdi…"|FALSE|0|NA|2017-05-20 21:37:37|FALSE|NA|"866045271674949632"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"LLMcCabe_"|12|TRUE|FALSE|NA|NA
"RT @BBCScotlandNews: On Sunday @NicolaSturgeon @patrickharvie @RuthDavidsonMSP @willie_rennie @DavidCoburnUKip @kezdugdale join BBC One Sco…"|FALSE|0|NA|2017-05-20 21:37:33|FALSE|NA|"866045253349933056"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"LeeMartin113"|39|TRUE|FALSE|NA|NA
"RT @BBCScotlandNews: Tomorrow the BBC Scottish #LeadersDebate with @DavidCoburnUKip @kezdugdale @NicolaSturgeon @patrickharvie @RuthDavidso…"|FALSE|0|NA|2017-05-20 21:37:25|FALSE|NA|"866045220802179073"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"pilaraymara"|134|TRUE|FALSE|NA|NA
"RT @BBCScotlandNews: On Sunday @NicolaSturgeon @patrickharvie @RuthDavidsonMSP @willie_rennie @DavidCoburnUKip @kezdugdale join BBC One Sco…"|FALSE|0|NA|2017-05-20 21:36:57|FALSE|NA|"866045101105086465"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"caledon65"|39|TRUE|FALSE|NA|NA
"RT @TheGreenParty: EXCLUSIVE! Behind the scenes footage of @jon_bartley helping @carolinelucas to prepare for tomorrow's #LeadersDebate htt…"|FALSE|0|NA|2017-05-20 21:35:13|FALSE|NA|"866044667766476805"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"GreenpeaceCroy"|219|TRUE|FALSE|NA|NA
"RT @BBCScotlandNews: Tomorrow the BBC Scottish #LeadersDebate with @DavidCoburnUKip @kezdugdale @NicolaSturgeon @patrickharvie @RuthDavidso…"|FALSE|0|NA|2017-05-20 21:35:10|FALSE|NA|"866044655955304449"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"ChrisCMSYP"|134|TRUE|FALSE|NA|NA
"RT @Muqadaam: Which political party manifesto do you trust is fair for everyone? Please RT for best results.   #ItvDebate  #WhyVote #Leader…"|FALSE|0|NA|2017-05-20 21:33:45|FALSE|NA|"866044295798812672"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"bekkalyons"|202|TRUE|FALSE|NA|NA
"RT @pilaraymara: After watching #LeadersDebate I understand why May &amp; Corbyn weren't there. People all around the UK would vote for Nicola…"|FALSE|0|NA|2017-05-20 21:32:44|FALSE|NA|"866044041271668736"|NA|"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>"|"Pauline_Grice"|72|TRUE|FALSE|NA|NA
"RT @City_Livery_SM: @George_Osborne @sizjam68 They missed a great opportunity to answer questions at the #LeadersDebate https://t.co/gFAY1D…"|FALSE|0|NA|2017-05-20 21:31:18|FALSE|NA|"866043682100740098"|NA|"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>"|"fgr62"|2|TRUE|FALSE|NA|NA
"RT @BBCScotlandNews: On Sunday @NicolaSturgeon @patrickharvie @RuthDavidsonMSP @willie_rennie @DavidCoburnUKip @kezdugdale join BBC One Sco…"|FALSE|0|NA|2017-05-20 21:30:28|FALSE|NA|"866043470045212672"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"StephySNP"|39|TRUE|FALSE|NA|NA
"RT @Muqadaam: Which political party manifesto do you trust is fair for everyone? Please RT for best results.   #ItvDebate  #WhyVote #Leader…"|FALSE|0|NA|2017-05-20 21:25:58|FALSE|NA|"866042339445420032"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"DingaBelle"|202|TRUE|FALSE|NA|NA
"RT @Muqadaam: Which political party manifesto do you trust is fair for everyone? Please RT for best results.   #ItvDebate  #WhyVote #Leader…"|FALSE|0|NA|2017-05-20 21:19:12|FALSE|NA|"866040636482498560"|NA|"<a href=\"http://www.twitter.com\" rel=\"nofollow\">Twitter for Windows</a>"|"westofworthing"|202|TRUE|FALSE|NA|NA
"RT @Muqadaam: Which political party manifesto do you trust is fair for everyone? Please RT for best results.   #ItvDebate  #WhyVote #Leader…"|FALSE|0|NA|2017-05-20 21:06:30|FALSE|NA|"866037440221515776"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"RevoLouTiontalk"|202|TRUE|FALSE|NA|NA
"RT @GobPhlegm: Tim Farron - what a sanctimonious chump! #ITVdebate #LeadersDebate #ITVleadersdebate #TopChumps https://t.co/ZbgJJ33PTr"|FALSE|0|NA|2017-05-20 21:05:51|FALSE|NA|"866037278224896001"|NA|"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>"|"tintodog"|4|TRUE|FALSE|NA|NA
"RT @Muqadaam: Which political party manifesto do you trust is fair for everyone? Please RT for best results.   #ItvDebate  #WhyVote #Leader…"|FALSE|0|NA|2017-05-20 21:02:27|FALSE|NA|"866036421534076928"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"Thyristor99"|202|TRUE|FALSE|NA|NA
"RT @Muqadaam: Which political party manifesto do you trust is fair for everyone? Please RT for best results.   #ItvDebate  #WhyVote #Leader…"|FALSE|0|NA|2017-05-20 21:01:39|FALSE|NA|"866036217275703296"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"McChocice"|202|TRUE|FALSE|NA|NA
"RT @Muqadaam: Which political party manifesto do you trust is fair for everyone? Please RT for best results.   #ItvDebate  #WhyVote #Leader…"|FALSE|0|NA|2017-05-20 21:00:11|FALSE|NA|"866035850332839936"|NA|"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>"|"kernow4corbyn"|202|TRUE|FALSE|NA|NA
"RT @eduardo_LACS: One of the most popular policies in Britain today. Will it be feature on #ITVDebate #LeadersDebate ? RT if you want a cru…"|FALSE|0|NA|2017-05-20 20:51:30|FALSE|NA|"866033663456280578"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"Capesthorne"|369|TRUE|FALSE|NA|NA
"RT @GlouthGraham: #ITVDebate #LeadersDebate post manifesto poll. Who will you vote for in #ge2017. Please retweet for larger sample."|FALSE|0|NA|2017-05-20 20:45:48|FALSE|NA|"866032229536989185"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"carolehope2"|880|TRUE|FALSE|NA|NA
"RT @Muqadaam: Which political party manifesto do you trust is fair for everyone? Please RT for best results.   #ItvDebate  #WhyVote #Leader…"|FALSE|0|NA|2017-05-20 20:39:43|FALSE|NA|"866030700109205505"|NA|"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>"|"DavidHuggins66"|202|TRUE|FALSE|NA|NA
"RT @natalieben: About to go on @LBC talking #LeadersDebate, in which I had an apparent unexpected part thanks to Paul Nuttall"|FALSE|0|NA|2017-05-20 20:35:26|FALSE|NA|"866029619807481856"|NA|"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>"|"NovaBrunswick"|14|TRUE|FALSE|NA|NA
"RT @MoneySavingExp: Martin Lewis shares some #MoneySaving reasons why you should #RegisterToVote by Mon 22 May https://t.co/hlHetzwxyt #Lea…"|FALSE|0|NA|2017-05-20 20:34:07|FALSE|NA|"866029289812221953"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"Claire_JL"|47|TRUE|FALSE|NA|NA
"RT @Muqadaam: Which political party manifesto do you trust is fair for everyone? Please RT for best results.   #ItvDebate  #WhyVote #Leader…"|FALSE|0|NA|2017-05-20 20:33:21|FALSE|NA|"866029095590776833"|NA|"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>"|"BarrieJenks"|202|TRUE|FALSE|NA|NA
"RT @City_Livery_SM: @George_Osborne @sizjam68 They missed a great opportunity to answer questions at the #LeadersDebate https://t.co/gFAY1D…"|FALSE|0|NA|2017-05-20 20:25:32|FALSE|NA|"866027129913442305"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"gas2green"|2|TRUE|FALSE|NA|NA
"RT @JaneyGodley: . @NicolaSturgeon watches him say \"I WAS AT THE MOON LANDINGS\" #paulnuttall it's here #LeadersDebate #janeygodleyvoiceover…"|FALSE|0|NA|2017-05-20 20:24:59|FALSE|NA|"866026991690055680"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"TartanSeer"|151|TRUE|FALSE|NA|NA
"RT @MoneySavingExp: Martin Lewis shares some #MoneySaving reasons why you should #RegisterToVote by Mon 22 May https://t.co/hlHetzwxyt #Lea…"|FALSE|0|NA|2017-05-20 20:23:23|FALSE|NA|"866026590274285568"|NA|"<a href=\"http://www.twitter.com\" rel=\"nofollow\">Twitter for Windows</a>"|"Vrosee"|47|TRUE|FALSE|NA|NA
"RT @MoneySavingExp: Martin Lewis shares some #MoneySaving reasons why you should #RegisterToVote by Mon 22 May https://t.co/hlHetzwxyt #Lea…"|FALSE|0|NA|2017-05-20 20:22:01|FALSE|NA|"866026245259235328"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"babsappleford"|47|TRUE|FALSE|NA|NA
